Sede;Nit;"Razón Social";Radicado;Factura;"Fecha Radicación";"Valor Factura";"Total Glosado";"Total a Favor";"Total en Contra";"Pendiente por Resolver"
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343800";13/07/2012;88217,00;14740,00;14740,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000341895";13/07/2012;444050,00;14740,00;14740,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343339";13/07/2012;125700,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342016";13/07/2012;52518,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000341805";13/07/2012;456421,00;26540,00;11800,00;14740,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343653";13/07/2012;124540,00;4860,00;4860,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343268";13/07/2012;290721,00;15000,00;15000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342069";13/07/2012;55300,00;22240,00;0,00;22240,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000341941";13/07/2012;89224,00;2430,00;2430,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342033";13/07/2012;225659,00;14740,00;0,00;14740,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343694";13/07/2012;532226,00;4860,00;4860,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342702";13/07/2012;186220,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343422";13/07/2012;1960355,00;386500,00;386500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343187";13/07/2012;132979,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343580";13/07/2012;665667,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000341803";13/07/2012;282800,00;253000,00;253000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342607";13/07/2012;115679,00;14740,00;14740,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000341802";13/07/2012;358063,00;29800,00;29800,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342491";13/07/2012;492300,00;36980,00;0,00;36980,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343574";13/07/2012;59920,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343584";13/07/2012;88641,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342993";13/07/2012;395466,00;34280,00;0,00;34280,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343808";13/07/2012;1135244,00;68560,00;68560,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342504";13/07/2012;416898,00;253000,00;0,00;253000,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000342594";13/07/2012;403638,00;260500,00;260500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343025";13/07/2012;386247,00;46080,00;46080,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18806;"F1 0000343786";13/07/2012;339760,00;36710,00;36710,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18926;"F1 0000349776";13/08/2012;1268433,00;39200,00;39200,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18926;"F1 0000347911";13/08/2012;928287,00;135352,00;32942,00;102410,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18926;"F1 0000351021";13/08/2012;161502,00;32942,00;32942,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18926;"F1 0000348914";13/08/2012;518983,00;324531,00;32453,00;292078,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18926;"F1 0000352976";13/08/2012;311990,00;62639,00;30583,00;32056,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18926;"F1 0000354047";13/08/2012;25048924,00;14932944,00;305196,00;14627748,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18926;"F1 0000351199";13/08/2012;101200,00;101200,00;0,00;101200,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350565";13/08/2012;103180,00;6720,00;6720,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349683";13/08/2012;81707,00;14720,00;0,00;14720,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348410";13/08/2012;436314,00;253000,00;253000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350597";13/08/2012;123175,00;14720,00;14720,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350701";13/08/2012;74420,00;14720,00;14720,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350847";13/08/2012;258710,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348381";13/08/2012;42130,00;1550,00;1550,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350562";13/08/2012;215110,00;4088,00;4000,00;88,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348413";13/08/2012;194503,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349970";13/08/2012;99567,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350278";13/08/2012;248168,00;41780,00;41780,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349679";13/08/2012;60017,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350714";13/08/2012;83814,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350333";13/08/2012;146000,00;20490,00;20490,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348349";13/08/2012;88120,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348632";13/08/2012;63840,00;2980,00;2980,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349268";13/08/2012;284032,00;253000,00;0,00;253000,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350033";13/08/2012;246818,00;19420,00;19420,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348618";13/08/2012;189653,00;11735,00;11735,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348403";13/08/2012;158533,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349264";13/08/2012;182020,00;37260,00;37260,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349756";13/08/2012;70627,00;14720,00;0,00;14720,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349496";13/08/2012;35148,00;35148,00;35148,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350747";13/08/2012;77038,00;1550,00;1550,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349585";13/08/2012;191667,00;120260,00;66660,00;53600,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349588";13/08/2012;169820,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348249";13/08/2012;81203,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348309";13/08/2012;35030,00;35030,00;35030,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349587";13/08/2012;67102,00;20490,00;20490,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348616";13/08/2012;371054,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000341778";13/08/2012;630300,00;141620,00;0,00;141620,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348763";13/08/2012;35768,00;35768,00;35768,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349743";13/08/2012;81707,00;14720,00;0,00;14720,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350855";13/08/2012;63576,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000350662";13/08/2012;44150,00;1550,00;1550,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000348824";13/08/2012;147974,00;7500,00;0,00;7500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18927;"F1 0000349668";13/08/2012;79118,00;14720,00;0,00;14720,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350176";13/08/2012;876008,00;12600,00;0,00;12600,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000347971";13/08/2012;1022000,00;526300,00;289528,00;236772,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000351171";13/08/2012;650340,00;73244,00;56844,00;16400,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350356";13/08/2012;1211606,00;75940,00;16340,00;59600,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350746";13/08/2012;5383342,00;2573486,00;1580480,00;993006,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349267";13/08/2012;1687936,00;98029,00;38680,00;59349,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348206";13/08/2012;1187317,00;56636,00;5236,00;51400,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348244";13/08/2012;398510,00;215800,00;215800,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349436";13/08/2012;716447,00;388800,00;293700,00;95100,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350403";13/08/2012;513504,00;16000,00;16000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350743";13/08/2012;5521708,00;1210076,00;1137876,00;72200,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000352342";13/08/2012;4042616,00;530725,00;288813,00;241912,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000352364";13/08/2012;1129036,00;839334,00;346500,00;492834,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348880";13/08/2012;400273,00;130740,00;118940,00;11800,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349274";13/08/2012;598487,00;156267,00;76167,00;80100,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348718";13/08/2012;1032618,00;16800,00;0,00;16800,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350728";13/08/2012;2034720,00;317390,00;208660,00;108730,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349159";13/08/2012;568732,00;8200,00;8200,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349413";13/08/2012;800533,00;16900,00;16900,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349953";13/08/2012;680460,00;77440,00;77440,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350400";13/08/2012;1406146,00;524534,00;31700,00;492834,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348878";13/08/2012;273987,00;246200,00;246200,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348940";13/08/2012;305592,00;39200,00;12600,00;26600,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349052";13/08/2012;386904,00;49500,00;13400,00;36100,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349360";13/08/2012;248940,00;20200,00;14600,00;5600,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350021";13/08/2012;1813230,00;45400,00;11400,00;34000,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350285";13/08/2012;618906,00;618906,00;437865,00;181041,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348327";13/08/2012;1397017,00;414800,00;10700,00;404100,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350778";13/08/2012;295875,00;42300,00;42300,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349356";13/08/2012;1635487,00;83600,00;38500,00;45100,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350760";13/08/2012;426536,00;122856,00;122856,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349827";13/08/2012;329888,00;25700,00;25700,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348943";13/08/2012;408962,00;13400,00;13400,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350542";13/08/2012;3472302,00;741410,00;373812,00;367598,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350643";13/08/2012;1299872,00;27508,00;15708,00;11800,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350375";13/08/2012;529963,00;346500,00;346500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000346953";13/08/2012;2469579,00;322390,00;95450,00;226940,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350075";13/08/2012;1289825,00;79200,00;30400,00;48800,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350973";13/08/2012;207095,00;29800,00;29800,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350976";13/08/2012;215580,00;215580,00;0,00;215580,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349270";13/08/2012;262583,00;5100,00;0,00;5100,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349266";13/08/2012;2989543,00;393024,00;75922,00;317102,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350344";13/08/2012;1992185,00;90552,00;90552,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349831";13/08/2012;971572,00;45824,00;3000,00;42824,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350405";13/08/2012;560765,00;253000,00;253000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350321";13/08/2012;753823,00;37800,00;12600,00;25200,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349281";13/08/2012;3300706,00;18022,00;7550,00;10472,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350047";13/08/2012;793833,00;47190,00;47190,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000348357";13/08/2012;160905,00;48000,00;24000,00;24000,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000349430";13/08/2012;514357,00;86510,00;57700,00;28810,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000351549";13/08/2012;1568492,00;131267,00;58100,00;73167,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350765";13/08/2012;688482,00;115900,00;9000,00;106900,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350003";13/08/2012;358816,00;43636,00;0,00;43636,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350665";13/08/2012;345114,00;6132,00;6000,00;132,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350748";13/08/2012;578341,00;36200,00;36200,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18929;"F1 0000350673";13/08/2012;554862,00;161960,00;161960,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18930;"F1 0000351384";13/08/2012;163200,00;8500,00;8500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18930;"F1 0000354106";13/08/2012;131000,00;64520,00;64520,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349438";13/08/2012;995485,00;10575,00;10575,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349634";13/08/2012;1042350,00;19350,00;7550,00;11800,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000351460";13/08/2012;313713,00;4860,00;4860,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348265";13/08/2012;986046,00;18890,00;18890,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348274";13/08/2012;3287003,00;192336,00;123940,00;68396,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349389";13/08/2012;610100,00;60900,00;0,00;60900,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000351831";13/08/2012;1695261,00;1550,00;1550,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000350839";13/08/2012;195740,00;1550,00;1550,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000350335";13/08/2012;1168291,00;6405,00;6405,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000350988";13/08/2012;1122513,00;116876,00;114258,00;2618,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348239";13/08/2012;454625,00;47600,00;47600,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000350763";13/08/2012;641669,00;332964,00;33464,00;299500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349828";13/08/2012;154293,00;42600,00;7500,00;35100,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349877";13/08/2012;8208277,00;1022168,00;525468,00;496700,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349982";13/08/2012;977654,00;19300,00;0,00;19300,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348277";13/08/2012;1518817,00;128720,00;128720,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348200";13/08/2012;1264361,00;18770,00;18770,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349501";13/08/2012;1233670,00;83720,00;0,00;83720,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000351022";13/08/2012;2292615,00;62744,00;35944,00;26800,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000351844";13/08/2012;158961,00;11800,00;0,00;11800,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349183";13/08/2012;781554,00;4168,00;4168,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349321";13/08/2012;875024,00;141960,00;35960,00;106000,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000350351";13/08/2012;4385115,00;380,00;380,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348210";13/08/2012;1303586,00;73910,00;73910,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348235";13/08/2012;905014,00;14970,00;14970,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348975";13/08/2012;1286532,00;135044,00;17644,00;117400,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348208";13/08/2012;1204198,00;23331,00;23331,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000351841";13/08/2012;194030,00;1550,00;1550,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348202";13/08/2012;1100760,00;25824,00;25824,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000350370";13/08/2012;8071024,00;4209679,00;2504134,00;1705545,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000348209";13/08/2012;1391769,00;26700,00;26700,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349803";13/08/2012;1540078,00;42996,00;42996,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000350645";13/08/2012;1932545,00;70072,00;70072,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349802";13/08/2012;159300,00;40600,00;40600,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18931;"F1 0000349453";13/08/2012;3268615,00;281867,00;250195,00;31672,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000350555";13/08/2012;86610,00;3240,00;0,00;3240,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000352548";13/08/2012;94039,00;2510,00;0,00;2510,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000348289";13/08/2012;52830,00;4980,00;3360,00;1620,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349104";13/08/2012;44017,00;2821,00;0,00;2821,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349335";13/08/2012;37170,00;1620,00;0,00;1620,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349670";13/08/2012;413207,00;346500,00;346500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000348273";13/08/2012;35631,00;1620,00;0,00;1620,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349399";13/08/2012;58605,00;6600,00;3360,00;3240,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349401";13/08/2012;73892,00;3240,00;0,00;3240,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349368";13/08/2012;150438,00;6500,00;6500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000350865";13/08/2012;64661,00;1620,00;1620,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000351169";13/08/2012;35639,00;35639,00;35639,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000351060";13/08/2012;63170,00;6500,00;6500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000348219";13/08/2012;314160,00;1620,00;0,00;1620,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000351437";13/08/2012;104047,00;7500,00;7500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349116";13/08/2012;758882,00;425525,00;324100,00;101425,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000348848";13/08/2012;154293,00;9216,00;0,00;9216,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000348263";13/08/2012;301887,00;253000,00;253000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349311";13/08/2012;33540,00;3240,00;0,00;3240,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349462";13/08/2012;312817,00;3240,00;0,00;3240,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000351419";13/08/2012;54046,00;1620,00;0,00;1620,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349327";13/08/2012;35941,00;1620,00;0,00;1620,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000351461";13/08/2012;724890,00;550100,00;253000,00;297100,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000350862";13/08/2012;137697,00;16640,00;0,00;16640,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000349405";13/08/2012;95470,00;6500,00;6500,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000348846";13/08/2012;84540,00;3240,00;0,00;3240,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000351518";13/08/2012;99300,00;6720,00;6720,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000352384";13/08/2012;59108,00;2980,00;2980,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";18932;"F1 0000351276";13/08/2012;48170,00;1716,00;0,00;1716,00;0,00
